,Tweet_Text,created,Twitter_screenname,Followers,id,location
1993,"@airindiain Below expectation, Non reclining seats, bun provided in dinner, unhelpful staff! Will not travel via air india next time.",2022-05-06 21:41:14+00:00,abhaysh007,19,1.52E+18,United Kingdom 
1994,"@TimTheEnchantar @kalmantibs All You Need Is Cash. Stig ended up as a hostess for Air India and Barry, of course, opened 2 full service hair salons 😎☮️",2022-05-06 21:26:42+00:00,JazzMan6381,36,1.52E+18,"Colorado, USA"
1995,"RT @maniktomara: Is India Ready To Meet Chinese Air Force Threat?

When Mao Zedong declared the founding of the People‘s Republic of China…",2022-05-06 21:21:33+00:00,SanjuSa46005906,205,1.52E+18,Westbengal
1996,RT @JanesINTEL: #India clears air force procurement of GSAT-7C satellite https://t.co/QtLFyJ03NM  @IAF_MCC #GSAT7C #airforce https://t.co/C…,2022-05-06 21:13:09+00:00,SanjuSa46005906,205,1.52E+18,Westbengal
1997,"RT @SantanuB01: #Tejas Mark-1A fighter, which incorporates mid air refueling, AESA radar, EW capability, and the ability to fire BVR missil…",2022-05-06 21:12:55+00:00,SanjuSa46005906,205,1.52E+18,Westbengal
1998,"@MattWeb75270789 @StVincentGrad23 @LeavittAlone @MsShade Air quality in India &amp; China has gotten worse since 1997, but I don't think there has been that big of a spike in cancer deaths. Life expectancy has risen dramatically in India &amp; China as we",2022-05-06 21:11:43+00:00,mllichti,219,1.52E+18,Earth
1999,"@KFC_India pathetic experience at your shop at terminal 3 delhi air port switche d off the ac as we sat with my brother in law, flet dejected and pissed off, hope you take action against your employees!",2022-05-06 21:09:27+00:00,mcoolazhar,62,1.52E+18,"Lucknow, Uttar Pradesh"
2000,"Dear @airindiain 
This is so disgusting I booked a flight ticket from Delhi to Raipur and my departure is now 5.20 am and when I came to airport and we checked my self and at the time the air India staff said me that your flight is canceled 
1/2",2022-05-06 21:07:15+00:00,Goditsmeee,118,1.52E+18,India
2001,"RT @Ng_Eng_Hen: Headed to #India for the 2nd Singapore-India #DefenceMinistersDialogue in #NewDelhi, &amp; to visit the bilateral #airforce exe…",2022-05-06 21:04:27+00:00,SanjuSa46005906,205,1.52E+18,Westbengal
2002,"I ask all our citizens - and especially these days - not to ignore the air raids.  Please, this is your life, the life of your children.  Also, strictly follow the public order and curfew regulations in cities and communities.

#UKRAINE #EU #UK #US #CINA #INDIA https://t.co/5BbxI54o2W",2022-05-06 20:50:00+00:00,Majid52333133,67,1.52E+18,
2003,@QuirkyLogic Hope it is not Air India 🤢🤕🤯,2022-05-06 20:44:15+00:00,qpoyiop,102,1.52E+18,Earth
2004,"🇺🇸 🇺🇦 The #US Department of Defense has officially announced that US Air Force is loading ammunition for 155 mm howitzers bound for Ukraine at the Travis Air Force Base

 #UKRAINE #EU #UK #US #CINA #INDIA https://t.co/Keujqfsmhs",2022-05-06 20:41:19+00:00,Majid52333133,67,1.52E+18,
2005,India netter look for a refund for their Russian naval purchases. And Air Force. Everything Russian is outdated garbage.,2022-05-06 20:19:52+00:00,FredGar72930259,1,1.52E+18,
2006,"@IAF_MCC @SpokespersonMoD @phdchamber @indiannavy @adgpi @drajaykumar_ias @DefenceMinIndia @MIB_India @PIB_India @HQ_IDS_India @AmritMahotsav Dear indian air force, most of the candidate are the son of farmers.
There parents have spent lacs of rupees on t",2022-05-06 20:17:53+00:00,HimanshuDudi4,10,1.52E+18,
2007,"@AtishiAAP @airindiain @TataCompanies I have to agree with Atishi on this one! I’m a frequent traveler on Air  India to and fro US-India destinations. It’s not only customer service on ground but seats, food, entertainment, toilets everything sucks. E",2022-05-06 20:16:17+00:00,Amatur_Rahman1,1351,1.52E+18,USA 
2008,"@airindiain What ticket details you want, I can't see any morning flight of Air India from Delhi to patna on your AirIndia website, previously we have morning connecting flight from Delhi to patna, you can check on AirIndia website, all the morning slots ",2022-05-06 20:12:44+00:00,Enggaamir_pat,2,1.52E+18,
2009,"@IAF_MCC @SpokespersonMoD @phdchamber @indiannavy @adgpi @drajaykumar_ias @DefenceMinIndia @MIB_India @PIB_India @HQ_IDS_India @AmritMahotsav Dear indian air force,we(all candidates appeared in star 01/2021) are waiting for the result.
This my humble requ",2022-05-06 20:09:21+00:00,HimanshuDudi4,10,1.52E+18,
2010,"RT @naseem_bhutta: @ShireenMazari1 @OfficialDGISPR Absolutely Not should prevail as said by DG, ISPR in press conference. Nobody should dar…",2022-05-06 20:03:44+00:00,HumaRizwee,85,1.52E+18,"کراچی, پاکستان"
2011,"He noted that the lessons learned during the ""hunt"" for Russian tanks and aircraft with Western weapons will be useful for the British.

 The British are also interested in the experience of using electronic warfare and air defense.

 #UKRAINE #EU #UK #US #CINA #INDIA",2022-05-06 19:54:55+00:00,Majid52333133,67,1.52E+18,
2012,"RT @Sweet_HoneygaI: WHO - was not sure COVID is an air brone disease 

WHO - was ignorant Corona is an engineered virus of Wahan institute…",2022-05-06 19:22:46+00:00,basuhan9,893,1.52E+18,
2013,"@aaipunairport @airindiain @punekarnews  @MPGirishBapat @supriya_sule @AjitPawarSpeaks Dear Air India,Any plan to start flight  from Pune to Dubai.Would be very helpful for all people traveling.Appreciate your feedback.",2022-05-06 19:19:34+00:00,sskazikazi,27,1.52E+18,Dubai
2014,‘Has he vanished into thin air’: SC rebukes UP govt on missing Covid patient  https://t.co/48Mv5Jc5jl,2022-05-06 19:18:23+00:00,HindustanTimes,70647,1.52E+18,"New Delhi, India"
2015,Sad state of affairs had hoped Air India would improve under TATAS https://t.co/NmEeLoLSAO,2022-05-06 19:12:59+00:00,mrinalasingh,203,1.52E+18,
2016,"@LiesaDombroski1 @globeandmail Not yet they are still working on the air India mass murder, but they'll get to it later.",2022-05-06 19:07:00+00:00,TahsisKen,318,1.52E+18,"Sunshine Coast A, British Colu"
2017,"@SkyNews @LeahBoleto @kvittozzi @UlkaKelkar @P_Kalpana09 You realise most of India is tropical, the average temperature between 1991 and 2020 was 30-35c. It's always been hot there and air con runs on this thing called electricity which means if everybody",2022-05-06 19:04:36+00:00,DaCoops0781,25,1.52E+18,
2018,"@jaydeepvaghela Dear Mr Vaghela, wishing you a very Happy Birthday from the entire Air India family. We're waiting to welcome you onboard!",2022-05-06 18:54:18+00:00,airindiain,562380,1.52E+18,"New Delhi, India"
2019,"RT @Pa1Seh: @MishraJi_01 @kunalkamra88 He is envy of Arnab

In Jan 2020, on flight, he jumped onto Arnab face and babbled offensively.

Cau…",2022-05-06 18:47:31+00:00,Gautam44425210,18,1.52E+18,
2020,"@Greenisamissio1 Hello my friend...
There is no better place to relax.
Under the shade of a tree, 
The sound of silence,  and 
Love in the air... 
It's all we need for the healing of our soul...
@GrahamWardle 
#nature ✅
#amazonia ♻️
#PeaceAndLove 
#",2022-05-06 18:43:29+00:00,india_dalva,173,1.52E+18,Goiânia Goias Brasil
2021,"@DisneyPlusHS Please guys air this Anime in India..we know u got the License for the show, just air it already
https://t.co/8e3vp4EoOA",2022-05-06 18:37:14+00:00,prsn_jpg,89,1.52E+18,Morioh
2022,"On 23 June 1985, a Sikh nationalist exploded in an Air India aircraft, killing 329 people. The convict described it as a revenge for #Bhindranwale’s  death.",2022-05-06 18:34:43+00:00,Lovepre46442392,87,1.52E+18,
2023,India and Canada Discussed the bilateral Air Agreement to ease Travel https://t.co/adTcRhW0rD #Canada #India #Videos #VNN #justintrudeau,2022-05-06 18:33:03+00:00,Weeklyvoice,491,1.52E+18,Toronto
2024,"@TheEconomist 80% of India's energy comes from climate change sources: coal, oil and solid biomass. Getting renewable and nuclear energy should be a national priority.  Easier to run Air Conditioning when you know it isn't making the problem worse.",2022-05-06 18:28:18+00:00,Riptide360,2240,1.52E+18,Silicon Valley
2025,@ShilpaP16548229 @SminuJindal @airindiain @RNTata2000 @JM_Scindia @getmyrefundin For the time being I have raised a consumer grievance on National consumer helpline website. If that also does not solve my problem then will approach Consumer court and file,2022-05-06 18:21:04+00:00,RawatMangalsing,4,1.52E+18,
2026,@makemytripcare Seems that doesn’t work for me as Air India no direct flight available from LKO-DUBAI during the same date. Can you work on an alternate or I would have to cancel,2022-05-06 18:19:51+00:00,AmitCrackpot3,97,1.52E+18,"Bengaluru, India"
2027,@neha995 @sonu19931993 @airindiain @getmyrefundin No no no. Thankfully none of my flight by Air India has been canceled byt by reading rest of tweets i have put that.,2022-05-06 18:04:13+00:00,Sitarmaihar,209,1.52E+18,
2028,"@ForeignOfficePk @BBhuttoZardari @MevlutCavusoglu Everything all right but Absolutely Not will prevail as said by DG, ISPR. No Air Bases will be given for attacks on our brother and neighbour country Afghanistan from our soil. Why not America ask India fo",2022-05-06 17:51:34+00:00,naseem_bhutta,39,1.52E+18,
2029,'Maintain laser-like focus' to get air operator certificate: Jet Airways CEO tells employees https://t.co/tqCinIhQXb,2022-05-06 17:50:35+00:00,TOIBusiness,70831,1.52E+18,"New Delhi, India"
2030,"@vaidyaIND @Pumpernickel500 @HuggzCurly Maybe Indian government should focus on public health so that people can have a better life In India. More plumbing, better road infrastructure, clean up the air, develop energy that doesn’t require coal, stop dum",2022-05-06 17:45:24+00:00,KurtisLoewig,4,1.52E+18,
2031,"Re the recent horrible heatwave in India
The best way to get a quick look at data is to look at the 
2m T anonaly, the differnce between to day and average for the air temp at 2meters (ground temp is useless)

In this map, red = hotter then avg, blue = colder https://t.co/z9pnYsRLZb",2022-05-06 17:44:45+00:00,Bluefishdude,3,1.52E+18,
2032,India and Canada Discussed the bilateral Air Agreement to ease Travel https://t.co/QmXw4XXIwo,2022-05-06 17:43:55+00:00,voicesudhir,72,1.52E+18,
2033,"@BhutaniChetan Of late, Air India allowing only passengers to get up orderly from front rows.",2022-05-06 17:41:43+00:00,Mktobserver1,9,1.52E+18,
2034,"RT @TheQuint: “Even though I'm used to the poisonous air, my body still reacts to it. Every day I wake up and feel like I can't breathe. My…",2022-05-06 17:41:16+00:00,LucyLauser,301,1.52E+18,"Washougal, WA"
2035,@sarao267 Thank God air that we breathe don't have this classification. Can a pure vegitarian breathe the same air a non vegitarian  breathes ...in a closed room for an example. The food choice in India is no more a choice of taste now but the pure veg dr,2022-05-06 17:32:34+00:00,harmony1960,2865,1.52E+18,Union of India
2036,Air freight market in India has a lot of potential for SaaS players. Low take rates but brilliant ticket size.,2022-05-06 17:29:52+00:00,nealzyneal,102,1.52E+18,"Ahmedabad, India 🇮🇳"
2037,RT @prasadkbrk: @chnbala @dharanisalem @arivalayam @CMOTamilnadu @TRBRajaa @saravofcl @seemay @GargaC They never allocate anything to South…,2022-05-06 17:20:09+00:00,ichandrui,13,1.52E+18,"Tamil Nadu, India"
2038,RT @AsiaoneMagazine: India and Canada on Wednesday discussed expansion of a bilateral air service agreement that will allow more flights be…,2022-05-06 17:19:20+00:00,rajatshukal,231,1.52E+18,"Dubai, United Arab Emirates"
2039,"RT @tourismgoi: A meeting was held between Ms. Rupinder Brar, Additional Director General, Ministry of Tourism, with a senior delegation of…",2022-05-06 17:16:49+00:00,aaiblgairport,5678,1.52E+18,Belagavi
2040,"TheFlightDeal: #Airfare Deal: [Delta / Air France] Dallas - New Delhi, India. $677 roundtrip. Details: https://t.co/NpKli732G8 #travel",2022-05-06 17:15:49+00:00,UnitedFlyCheap,491,1.52E+18,
2041,RT @bmshirsat: VERY POOR SERVICE @allianceair REMAINS OF AIR INDIA GOI.I M @ GOA AIRPORT NOW. FLIGHT AI9658 GOA MUMBAI SCHEDULED 9 PM DELAY…,2022-05-06 17:13:56+00:00,galabhupesh,221,1.52E+18,
2042,"RT @indicbuzz: #IndicHeritage

A poster representing Air India's (then Tata Airlines) route map in 1946-47.

Follow Indicbuzz for more. htt…",2022-05-06 17:12:26+00:00,AnandaSwamy14,34,1.52E+18,हिन्दुस्तान❤️🇮🇳❤️
2043,@Uber_India what's the scene with no air conditioning for cabs in Kolkata?? In this heat and with all these kinda surcharges it's a really pathetic experience !!! You guys are just ripping off people and cab drivers !! #sucks #pathetic,2022-05-06 17:10:22+00:00,shayanbh,33,1.52E+18,"Kolkata, India"
2044,Why Air India ground staff behaving so rudely. Are they being removed. Personal Experience at 42A gate if Terminal 3 IGI A Delhi.,2022-05-06 17:08:15+00:00,AbsMony,9,1.52E+18,"Chennai, India"
2045,@SminuJindal @airindiain @RNTata2000 @JM_Scindia I think you were lucky that you had a good experience. I have been trying to get my refund from Air India since last 1 year. They are denying full refund though the flight was cancelled by them. The have th,2022-05-06 17:06:29+00:00,RawatMangalsing,4,1.52E+18,
2046,@aamiraamaadmi @FRANCE24 @WHO You really think with how many of y’all fuckers live in India especially as densely as y’all are that only 145K people died because of Covid there’s not a chance in hell that’s true. Y’all had open air burn pits jus,2022-05-06 17:02:17+00:00,TyWalter8271,17,1.52E+18,
2047,The flight was a nightmare. But my concern is where is the Empathy lost in our Indian offices abroad. The CGI people didn’t care that someone died in my family. Air India didn’t care and helped.,2022-05-06 17:01:19+00:00,nehasin73213546,0,1.52E+18,
2048,@DaveGorton2011 @sophielouisecc I wish more like you left soon as I can air to buy a house and work towards bringing my family over from India,2022-05-06 17:01:18+00:00,abiraz82,1,1.52E+18,"London, England"
2049,"They didn’t helped in changing ticket either, we paid again for new ticket. Air India made sure we didn’t reached on time. Next day boarded the flight, so much for Covid restrictions, the flight was in filthy condition, the food tray still had food spilled",2022-05-06 17:01:18+00:00,nehasin73213546,0,1.52E+18,
2050,"Two days earlier than that I found out about my friend in similar situation who was not vaccinated, adult, no rt pcr was let board with instructions to test at Delhi airport. Air India made us wait 3 hours at airport when I requested them to atleast help us get next day ticket",2022-05-06 17:01:17+00:00,nehasin73213546,0,1.52E+18,
2051,"Finally upon requesting got visa, was trying to reach India by 13th day of death, Air India denied boarding for my 5.4 year kid at Toronto airport as she needed rt pcr test. We literally ran to find the testing location but Air India staff gave wrong info and wasted our effort",2022-05-06 17:01:16+00:00,nehasin73213546,0,1.52E+18,
2052,"VERY POOR SERVICE @allianceair REMAINS OF AIR INDIA GOI.I M @ GOA AIRPORT NOW. FLIGHT AI9658 GOA MUMBAI SCHEDULED 9 PM DELAYED N GIVEN NAME RESCHEDULED?
NO SMS NO MAIL NO INTIMATION. 
NO SORRY. HORRIBLE SERVICE.
SILENT AIRPORT HAVING VIOLENT PASSENGERS 

@JM_Scindia 
@MoCA_GoI",2022-05-06 16:56:19+00:00,bmshirsat,1340,1.52E+18,"Ghatkopar East, Mumbai"
2053,"@CBCNews While people in India suffer from 45C plus temperatures, their government sources and burns more coal to generate electricity to run air conditioning.",2022-05-06 16:55:41+00:00,Expat41426788,1,1.52E+18,
2054,"Delta / Air France: Dallas – New Delhi, India. $677. Roundtrip, including all Taxes https://t.co/fbirelHVoF A good sale to New Delhi.   Sample Travel Date: September 26th – October 3rd This is just ONE SAMPLE travel date, Read More

[[ This is a content summary only. Visit my w…",2022-05-06 16:55:36+00:00,flightdealrss,116,1.52E+18,
2055,"@YatraOfficial booking reference 2408210049410 Booked on 23-08-2021 ,Business class ticket for one child and one adult ,travel date 09-09-2021 , cancelled #AirIndia
No refund till date, yatra customer always give copy paste email of “refund awaited from",2022-05-07 07:29:23+00:00,angu_muds,1,1.52E+18,
2056,"@lufthansa 
Hi Lufthansa ,
I am travelling from india to warsaw. My first flight is from new delhi to frankfurt. And after it Through Lufthansa. Airindia is giving 23+23+7 kg of free baggage. Please specify your allowance as it is connected flight. https:",2022-05-07 07:21:07+00:00,adishjain01,0,1.52E+18,
2057,"@airindiain 
Hi airindia, I am booking flight ticket but here about baggage is showing ""2 piece+7kg""
Please let me know how much total kg is allowed. https://t.co/hKhcrwhRNl",2022-05-07 06:54:29+00:00,adishjain01,0,1.52E+18,
2058,"@airindiain @RNTata2000 even after 2 year of chasing them for my refund they have focre me for multiple email, hundreds call, even feed back and even after such harassment they have not return the money back. This is the most horrible experience with Airi",2022-05-07 06:51:45+00:00,Dharmen90299589,4,1.52E+18,
2059,"@jetairways 
Congrats for coming back to the sky it's the best airline it is a best news ,but make sure defence get 50 percentage concession and luggage 25 kgs  gud food like spice jets  and airindia these attracts passengers  and best of luck",2022-05-07 06:02:13+00:00,Poonamv37350512,19,1.52E+18,
2060,"@airindiain Dear @airindiain
I’ve payed my money for ticket now past two years I am begging to get my own money are you not feeling shame on you!! It is so irritating such an irresponsible attitude from Airindia @AshwaniLohani @#FLyAI",2022-05-07 03:19:05+00:00,vkshaju,20,1.52E+18,India
2061,@airindiain @JM_Scindia @Officejmscindia @MoCA_GoI @DGCAIndia @TataCompanies @RNTata2000 AirIndia has been harrassing Indians. We booked intl flight ✈️ STV-DEL-KTM. AI cancelled STV-DEL &amp; left us with NO OPTION. Requesting boarding from DEL. Wud U,2022-05-07 01:03:16+00:00,RajneeshVenkta,1,1.52E+18,
2062,"@airindiain 
@TataCompanies
@RNTata2000
 @TCS
Waiting on my refund since Jan 12. Pls provide the refund asap. Ref-WB-ISFO1201220187
Other companies have far superior system to address customers than AirIndia.
@IndiGo6E 
@flyspicejet 
@GoFirstairways 
Remi",2022-05-06 22:24:29+00:00,vickey8981,2,1.52E+18,
2063,"@JM_Scindia @TataCompanies @RNTata2000 @airindiain AirIndia's BIG SCAM to rip-off Indians. AI cancelled our STV- KTM flight at last moment &amp; asked for 30K to upgrade to B-class. Now AI imposing hefty charges to cancel the inward flight, without giving",2022-05-06 17:21:27+00:00,RajneeshVenkta,1,1.52E+18,
2064,@airindiain hi i am facing issue in booking flight from Vancouver to Delhi . I am facing this problem from last 4-5 days and my agency is also saying same that airindia site shows availability but thay are also not able to book my flight,2022-05-06 17:19:41+00:00,Ani_thecoolboy,318,1.52E+18,Chandigarh
2065,Me and my daughter was crying and begged the AirIndia crew and Manager to let us board and take rapid test for my kid and also requested them will do rt pcr at Delhi airport before leaving. But they didn’t bothered.,2022-05-06 17:01:16+00:00,nehasin73213546,0,1.52E+18,
2066,"Status of my Refund case Id 01211841 ticket No 0982132680713 PNR JKJ7D9: regs
Once again I would like to inform AirIndia that the refund of 
Rs 42675/- has not been credited in my bank account till date.Your tweet has already been replied and please reconcile at your end.
Thanks",2022-05-06 16:27:15+00:00,Harbans40048615,2,1.52E+18,
2067,"@airindiain Thank you @Airindia for clearing refund topic for my tickets 0982135429938. Appreciated!  Seat booking charges, for the same cancelled ticket, is not refunded yet (EMD no.: 0988204260226). This is another topic, open from more than year. Reque",2022-05-06 15:15:54+00:00,ShailPa78795511,1,1.52E+18,
2068,"@SminuJindal @airindiain @RNTata2000 @JM_Scindia The worst Airline ever, cabin crew suck, baggage control suck. It’s been three days AirIndia lost my luggage and help line says they don’t have any info. The Airport staff gave me a bogus receipt and th",2022-05-06 13:32:14+00:00,Sid51804919,0,1.52E+18,
2069,"@airindiain etkt:0982137371815, tkt for minor unaccounpained paasenger booked from airindia pune offc after producing adhar of the child, yet they did mistake while booking in spelling, an extra ""A"" was added. They asked us to get it corrected at airport.",2022-05-06 12:56:02+00:00,RohitKu93031331,4,1.52E+18,
2070,"Over and above...baggage claim staff is so rude...Radhika rawat from claim staff really need to learn the manner ""how to talk to the customer""
Looks its my fault to select airindia..not their for lost luggage. https://t.co/LdPJk7yvIS",2022-05-06 12:05:50+00:00,hemantindia2020,66,1.52E+18,
2071,@airindiain @TaniaSachdev I challenge No one can change Airindia. They cancelled flights back in Jan due to 5G issues and not refunded the amount yet.. every time I reach out to them it was waste of my time as nothing happens and same repeats next day.. S,2022-05-06 11:33:22+00:00,maheshpcu,6,1.52E+18,
2072,@Officejmscindia @airindiain @MoCA_GoI @Pib_MoCA Booked an intl flight STV to KTM with AirIndia (PNR: YCJS9). AI cancelled the flight from STV to DEL &amp; now asking 18K for preponing. ISN'T IT A SCAM? Why should I bear the EXTRA charges? I need what I p,2022-05-06 10:40:00+00:00,RajneeshVenkta,1,1.52E+18,
2073,@NS_Covidwarrior @airindiain Thats bad. I thought they would have learnt from our incident but the tech inspection team of @airindia is not doing their job. I bought very costly tickets just assuming that @airindiain is reliable and new ownership would ha,2022-05-06 09:48:23+00:00,SureshGarg_20,0,1.52E+18,
2074,"@BLR_Airport 
Urgent clarification 
My flight to EWR via Delhi 17.00 hrs 15/06/2022.Airindia 503 .
Please let me know as to when I should give sample for RTPCR test",2022-05-06 09:07:48+00:00,GovindaVijayan,351,1.52E+18,
2075,"@VelanaAirport landing on 11th May from India with AirIndia. With family &amp; 2 kids below 6 yrs. any covid protocol, immigration supporting documents to carry &amp; any visa fees to be paid? Thanks in advance 🙏🏻",2022-05-06 08:10:21+00:00,eijmota,5,1.52E+18,"Bengaluru South, India"
2076,"@airindiain @airindiain  have already shared my details and was on call with AirIndia regarding this. I was told that senior departments from Star Aliance and AirIndia  will sort out the issue and call me back in 4 hours, its been 24 hours no call no emai",2022-05-06 07:08:46+00:00,AakashP51457756,0,1.52E+18,
2077,@airindiain It's been 3 weeks that I reported this and I haven't got any response from you whatsoever. Not even a single phone call to ask what really happened. Won't be travelling with airindia ever again,2022-05-06 05:10:00+00:00,ratika_alok,5,1.52E+18,
2078,@airindiain sir i was booked ahmedabad to patna by indigo airline and patna to ahmedabad by airindia but  due to canceled flight of indigo i have changed plan then I have cancelled plan and also cancelled PNR no JBLWY in your airline i have got full refun,2022-05-06 04:51:57+00:00,GAURISH00497146,2,1.52E+18,
2079,"@airindiain Good Morning Team, just want to know what's the hand luggage weight should be carried as I have booked my tickets through airindia website",2022-05-06 04:33:38+00:00,SaaZ1828,4,1.52E+18,
2080,@airindiain very disappointed your service. Now I have to get my camera bag weighted at the boarding gate and had to pay for extra after paying for excess baggage already. I wonder how people can carry expensive camera in hand bag?  Babita aggarwal from @,2022-05-06 04:11:19+00:00,VJBedi,1554,1.52E+18,India
2081,@JM_Scindia sir I could see you in Canada for having more Canada flights from India much required thing currently as so much rush there because of students but Airindia not offering best students discounted fare like AirCanada does every year.,2022-05-06 03:42:00+00:00,PraveenKumGarg9,5,1.52E+18,"New Delhi, India"
2082,1/n I travel in AirIndia and proud to use the same but customer experience is not improving at all. Yesterday travelled in AI0679 from Mumbai to Mangaluru. Flight was delayed by more than 4 hours without any notification or explanation. Delay was notified in displays after,2022-05-06 03:28:35+00:00,msampathila,22,1.52E+18,"Tokyo-to, Japan"
2083,Paras jain manager of indore airindia airport to respond https://t.co/crUgwwkb2j,2022-05-06 03:25:58+00:00,DipthiSsharma33,28,1.52E+18,
2084,"@airindia is there anyone who is sitting there to consider customer complaints. I dont understand what you are doing. I urge you to be ethical and do something, atleast reply to me",2022-05-06 02:33:37+00:00,kumar1_ankur,1,1.52E+18,
2085,"@airindiain,@TataCompanies may be airindia has taken over by Tata group but customer service remains the same old arrogant govt type. For no reason customer executive ended up the call abruptly.Was needing some info. FYI I alrdy booked d ticket to India. ",2022-05-05 22:13:33+00:00,Durga3105,1,1.52E+18,
2086,"@airindiain @TaniaSachdev Congratulations but 1 suggestion don't fly airindia they don't take care of ur baggages,break them and don't even revert, customer care to koi hai hi nahi for baggage safety don't fly airindia @TataCompanies",2022-05-05 19:12:37+00:00,k_joker315,1,1.52E+18,
2087,@airindiain is this not explaining the wait? It has been 4 months and I have not got refunds for my canceled ticket.. is anyone even doing work at AirIndia? why should a customer wait this long for getting my hard earned money and not even using your serv,2022-05-05 18:41:32+00:00,SREERAM11,26,1.52E+18,chennai
2088,"While changing the date of travel through the website, it was showing extra charges for the modification. So I contacted customer support of AirIndia to get further help on this issue. They are telling me that the website is outdated and there are indeed rescheduling charges.",2022-05-05 18:31:20+00:00,Ayush_9473,1,1.52E+18,
2089,@JustFlyGlobal @Custome34925688 @airindiain @AirIndia_assist @JM_Scindia @RNTata2000 @JustFlyGlobal how long I should wait? Can you please provide update,2022-05-05 16:53:17+00:00,GMShelpinghand1,15,1.52E+18,
2090,"@happyeasygo For the Trip id 686192611920339063, @airindiain has refunded the money to you on 18Jan22. Why are you not returning my money, and @happyeasygo don't say you don't receive the money from AirIndia.
#boycottHappyEasyGo #Trending #Chor",2022-05-05 16:22:46+00:00,21d59b85f6d9494,9,1.52E+18,"Delhi, India"
2091,"E-ticket No:0982136852085
Date of Travel : 28Oct22Passenger Name : Selvakrishnan SelvanFrom : Chennai (MAA)To : Singapore (SIN)Task ID generated for Refund Escalation: 13741601(Ref No. WB-IMAA281021700)It's been more than 4 months. No update form Airindia support team.#airindian",2022-05-05 14:06:04+00:00,iamsjega,27,1.52E+18,
2092,"@airindia I dont understand what you are doing. You promised me that I will receive my refund with in 10-15 days and sinnce your reply more than 15 days has been passed, no refund has been received. I am going to file complaint on consumer court now!",2022-05-05 14:04:16+00:00,kumar1_ankur,1,1.52E+18,
2093,@airindiain @DGCAIndia @consumerforum_ @TataCompanies I request tata steel to make steel suitcases so that we can carry that in airindia....as their employees break the luggages and don't replace them..... employees not even attending on time,2022-05-05 12:54:05+00:00,k_joker315,1,1.52E+18,
2094,"@airindiain @DGCAIndia @consumerforum_ @TataCompanies airindia giving me 3rd class quality baggages in exchange of damage baggages,itni gareebi aa gayi hai to band kar do airlines ....black spot in the name of tata,tata walo waapis kardo ye nahi sudharne ",2022-05-05 12:44:59+00:00,k_joker315,1,1.52E+18,
2095,"@Minniie_Mehra Absolutely..you know right now there are two airindia aircrafts for him..one on standby which means somewhere some flights must b suffering ..then the security,the 7 star hotels,the journalists travelling with him,the fleet of cars..Its a h",2022-05-05 08:49:54+00:00,in_micky,363,1.52E+18,"New Delhi, India"
2096,"@abdulm_28 @LawBatra Those national properties aren't sold. They are given to corporate houses on lease for their better maintenance. And AirIndia was given by JRD Tata, and Indian gov. sold it again to the Tata Sons due to the loss.",2022-05-05 08:33:47+00:00,justhimanshu97,10,1.52E+18,
2097,"@AircraftMechan4 @FTE_AIESL @UditKum63450777 @MAG4AME @airindia_u @AIESL_MRO @MoCA_GoI @JM_Scindia @LabourMinistry The chances of TATA acquire AIESL is morethan that of of TATA   acquiring AirIndia.
💯 TATA will acquire AIESL.",2022-05-05 07:06:57+00:00,TruthIs56651446,4,1.52E+18,
2098,"@Anjali_M13 Dear Madam,
Thank you for contacting ICICI Lombard General Insurance Company Limited.
This is in reference to your issue raised through Twitter with regards to a refund from AirIndia.
At the outset, we regret the inconvenience caused to you.
W",2022-05-05 06:54:51+00:00,ICICILombard,26535,1.52E+18,
2099,"@makemytrip I have an AirIndia flight booking from Dubai to Kolkata scheduled for 13/06/22.I got a mail from MakeMyTrip saying that due a technical issue booking could not be completed. I tried calling customer care but had to wait for 45+mins twice.
Plea",2022-05-05 06:15:32+00:00,Dikshhasri,8,1.52E+18,"बैंगलुरु, भारत"
2100,"Please refer to the check-i baggage policy of the concerned airline(s), depending whether you are flying international/domestic or both, as such it is a prohibited item. 

https://t.co/R9bUpdpqXt https://t.co/VQnz5Fgys9",2022-05-05 05:35:21+00:00,SuratAirportSTV,3947,1.52E+18,"Surat, India"
2101,"@TruthIs56651446 @FTE_AIESL @UditKum63450777 @MAG4AME @airindia_u @AIESL_MRO @MoCA_GoI @JM_Scindia @LabourMinistry SORRY to interrupt but,
The question is ""IF""",2022-05-05 04:26:57+00:00,AircraftMechan4,278,1.52E+18,India
2102,"@AircraftMechan4 @FTE_AIESL @UditKum63450777 @MAG4AME @airindia_u @AIESL_MRO @MoCA_GoI @JM_Scindia Any way AIESL is on sale so there is no harm for the AIESL to make FTE as permanent, If TATA buys there is no question of discrimination he definitely make ",2022-05-05 04:12:55+00:00,TruthIs56651446,4,1.52E+18,
2103,"@airindiain @DGCAIndia @consumerforum_  @TataCompanies airindia still continuing there horrible customer care....damage report no.bomai86587,tata atleast abhi to inko sudharo ya bandh kardo airlines.....pathetic airline",2022-05-05 03:43:46+00:00,k_joker315,1,1.52E+18,
2104,"@airindiain regarding File number: DELUA19676 , we haven’t received our brown cabin baggage yet! It has been informed to us that cabin bag with Delhi Airindia due to power bank in it. I have repeatedly informed about these items. Kindly send these bags ",2022-05-05 03:04:07+00:00,Chetan2489,7,1.52E+18,"Pune, India"
